	chembl-id	pot.(log,Ki)	pot.(nMol,Ki)	aromatic_smiles	non_stereo_aromatic_smieles	all-chembl-ids	no.-meas.	pref_name	accession	natoms	core	sub	sub_carbon_replacement	arorings	a_acc	a_don	a_heavy	logP(o/w)	RBC	rings	TPSA	vdw_vol	Weight
111	CHEMBL200779	9.0	1.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4nc(no4)c5ccccc5	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4nc(no4)c5ccccc5	CHEMBL200779	1	Adenosine A2b receptor	P29275	34	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1nc(-c2ccccc2)no1	Cc1nc(-c2ccccc2)no1	2	2	0	12	1.612	1	2	38.919998	193.08969	160.17599
112	CHEMBL380284	7.74	18.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccc(cc4)Cl	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccc(cc4)Cl	CHEMBL380284	1	Adenosine A2b receptor	P29275	30	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1ccc(Cl)cc1	Cc1ccc(Cl)cc1	1	0	0	8	2.796	0	1	0.0	148.59911	126.586
113	CHEMBL210938	7.74	18.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4cccc(c4)Cl	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4cccc(c4)Cl	CHEMBL210938	1	Adenosine A2b receptor	P29275	30	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1cccc(Cl)c1	Cc1cccc(Cl)c1	1	0	0	8	2.8329999	0	1	0.0	148.59911	126.586
114	CHEMBL200370	7.72	19.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4nc(no4)c5ccccc5Cl	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4nc(no4)c5ccccc5Cl	CHEMBL200370	1	Adenosine A2b receptor	P29275	35	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1nc(-c2ccccc2Cl)no1	Cc1nc(-c2ccccc2Cl)no1	2	2	0	13	2.2019999	1	2	38.919998	211.99648	194.621
115	CHEMBL207434	7.7	20.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccc(cc4)C(F)(F)F	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccc(cc4)C(F)(F)F	CHEMBL207434	1	Adenosine A2b receptor	P29275	33	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1ccc(C(F)(F)F)cc1	Cc1ccc(C(F)(F)F)cc1	1	0	0	11	3.1387601	0	1	0.0	166.49908	160.138
116	CHEMBL378652	7.7	20.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccccc4Cl	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccccc4Cl	CHEMBL378652	1	Adenosine A2b receptor	P29275	30	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1ccccc1Cl	Cc1ccccc1Cl	1	0	0	8	2.7939999	0	1	0.0	148.59911	126.586
117	CHEMBL372084	7.68	21.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4nc(no4)c5ccc(cc5)Cl	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4nc(no4)c5ccc(cc5)Cl	CHEMBL372084	1	Adenosine A2b receptor	P29275	35	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1nc(-c2ccc(Cl)cc2)no1	Cc1nc(-c2ccc(Cl)cc2)no1	2	2	0	13	2.204	1	2	38.919998	211.99648	194.621
118	CHEMBL200780	7.66	22.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)CC(=O)Nc4ccccc4Cl	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)CC(=O)Nc4ccccc4Cl	CHEMBL200780	1	Adenosine A2b receptor	P29275	33	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]C(=O)Nc1ccccc1Cl	CC(=O)Nc1ccccc1Cl	1	1	1	11	1.7869999	1	1	29.1	186.60986	169.61099
119	CHEMBL379474	7.66	22.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccc(cc4)F	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4ccc(cc4)F	CHEMBL379474	1	Adenosine A2b receptor	P29275	30	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1ccc(F)cc1	Cc1ccc(F)cc1	1	0	0	8	2.3570001	0	1	0.0	135.78542	110.131
120	CHEMBL378598	7.66	22.0	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4cc(ccc4Cl)C(F)(F)F	CCCn1c2c(c(=O)n(c1=O)CCC)nc([nH]2)c3cnn(c3)Cc4cc(ccc4Cl)C(F)(F)F	CHEMBL378598	2	Adenosine A2b receptor	P29275	34	CCCn1c(=O)c2nc(-c3cnn(C[*:1])c3)[nH]c2n(CCC)c1=O	[1*]c1cc(C(F)(F)F)ccc1Cl	Cc1cc(C(F)(F)F)ccc1Cl	1	0	0	12	3.7657599	0	1	0.0	185.40587	194.58299
